question,workflow,tools
插入表格,SYSTEM_ACTION,WRITE_USER_DATA
插入链接,SYSTEM_ACTION,WRITE_USER_DATA
设置笔记权限,SYSTEM_ACTION,WRITE_USER_DATA
分享笔记,SYSTEM_ACTION,WRITE_USER_DATA
导出笔记,SYSTEM_ACTION,WRITE_USER_DATA
打印笔记,SYSTEM_ACTION,WRITE_USER_DATA
创建文档,SYSTEM_ACTION,WRITE_USER_DATA
删除文档,SYSTEM_ACTION,WRITE_USER_DATA
编辑文档,SYSTEM_ACTION,WRITE_USER_DATA
协作编辑,SYSTEM_ACTION,WRITE_USER_DATA
解决评论,SYSTEM_ACTION,WRITE_USER_DATA
提及他人,SYSTEM_ACTION,WRITE_USER_DATA
查看历史版本,SYSTEM_ACTION,WRITE_USER_DATA
恢复版本,SYSTEM_ACTION,WRITE_USER_DATA
比较版本,SYSTEM_ACTION,WRITE_USER_DATA
创建演示文稿,SYSTEM_ACTION,WRITE_USER_DATA
删除演示文稿,SYSTEM_ACTION,WRITE_USER_DATA
编辑幻灯片,SYSTEM_ACTION,WRITE_USER_DATA
添加动画,SYSTEM_ACTION,WRITE_USER_DATA
设置切换效果,SYSTEM_ACTION,WRITE_USER_DATA
演示模式,SYSTEM_ACTION,WRITE_USER_DATA
导出为视频,SYSTEM_ACTION,WRITE_USER_DATA
创建电子表格,SYSTEM_ACTION,WRITE_USER_DATA
删除电子表格,SYSTEM_ACTION,WRITE_USER_DATA
编辑公式,SYSTEM_ACTION,WRITE_USER_DATA
添加图表,SYSTEM_ACTION,WRITE_USER_DATA
设置数据验证,SYSTEM_ACTION,WRITE_USER_DATA
编辑宏代码,SYSTEM_ACTION,WRITE_USER_DATA
创建数据库,SYSTEM_ACTION,WRITE_USER_DATA
删除数据库,SYSTEM_ACTION,WRITE_USER_DATA
设计表结构,SYSTEM_ACTION,WRITE_USER_DATA
添加记录,SYSTEM_ACTION,WRITE_USER_DATA
删除记录,SYSTEM_ACTION,WRITE_USER_DATA
更新记录,SYSTEM_ACTION,WRITE_USER_DATA
查询数据,SYSTEM_ACTION,WRITE_USER_DATA
创建索引,SYSTEM_ACTION,WRITE_USER_DATA
优化查询,SYSTEM_ACTION,WRITE_USER_DATA
创建API,SYSTEM_ACTION,WRITE_USER_DATA
删除API,SYSTEM_ACTION,WRITE_USER_DATA
设置API权限,SYSTEM_ACTION,WRITE_USER_DATA
查看API文档,SYSTEM_ACTION,WRITE_USER_DATA
测试API,SYSTEM_ACTION,WRITE_USER_DATA
监控API,SYSTEM_ACTION,WRITE_USER_DATA
创建Webhook,SYSTEM_ACTION,WRITE_USER_DATA
删除Webhook,SYSTEM_ACTION,WRITE_USER_DATA
编辑Webhook,SYSTEM_ACTION,WRITE_USER_DATA
查看Webhook日志,SYSTEM_ACTION,WRITE_USER_DATA
重新发送Webhook,SYSTEM_ACTION,WRITE_USER_DATA
创建定时任务,SYSTEM_ACTION,WRITE_USER_DATA
删除定时任务,SYSTEM_ACTION,WRITE_USER_DATA
编辑定时任务,SYSTEM_ACTION,WRITE_USER_DATA
查看执行历史,SYSTEM_ACTION,WRITE_USER_DATA
手动触发任务,SYSTEM_ACTION,WRITE_USER_DATA
暂停定时任务,SYSTEM_ACTION,WRITE_USER_DATA
恢复定时任务,SYSTEM_ACTION,WRITE_USER_DATA
创建工作流,SYSTEM_ACTION,WRITE_USER_DATA
删除工作流,SYSTEM_ACTION,WRITE_USER_DATA
编辑工作流,SYSTEM_ACTION,WRITE_USER_DATA
发布工作流,SYSTEM_ACTION,WRITE_USER_DATA
测试工作流,SYSTEM_ACTION,WRITE_USER_DATA
查看执行记录,SYSTEM_ACTION,WRITE_USER_DATA
创建工作空间,SYSTEM_ACTION,WRITE_USER_DATA
删除工作空间,SYSTEM_ACTION,WRITE_USER_DATA
切换工作空间,SYSTEM_ACTION,WRITE_USER_DATA
设置工作空间主题,SYSTEM_ACTION,WRITE_USER_DATA
邀请成员,SYSTEM_ACTION,WRITE_USER_DATA
设置角色权限,SYSTEM_ACTION,WRITE_USER_DATA
查看活动日志,SYSTEM_ACTION,WRITE_USER_DATA
这个怎么办,UNKNOWN,SEARCH_CONVERSATION_HISTORY
那个还能用吗,UNKNOWN,SEARCH_CONVERSATION_HISTORY
你帮我看一下,UNKNOWN,SEARCH_CONVERSATION_HISTORY
这个呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
继续,UNKNOWN,SEARCH_CONVERSATION_HISTORY
上面那个,UNKNOWN,SEARCH_CONVERSATION_HISTORY
刚才说的那个在哪里,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我看看这个,UNKNOWN,SEARCH_CONVERSATION_HISTORY
这个怎么弄,UNKNOWN,SEARCH_CONVERSATION_HISTORY
那个呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
然后呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
接下来呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
之后呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
之前呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
之前那个呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
前面那个呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
后面那个呢,UNKNOWN,SEARCH_CONVERSATION_HISTORY
后面怎么办,UNKNOWN,SEARCH_CONVERSATION_HISTORY
接下来怎么办,UNKNOWN,SEARCH_CONVERSATION_HISTORY
好吧,UNKNOWN,SEARCH_CONVERSATION_HISTORY
嗯,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哦,UNKNOWN,SEARCH_CONVERSATION_HISTORY
啊,UNKNOWN,SEARCH_CONVERSATION_HISTORY
这样啊,UNKNOWN,SEARCH_CONVERSATION_HISTORY
原来如此,UNKNOWN,SEARCH_CONVERSATION_HISTORY
明白了,UNKNOWN,SEARCH_CONVERSATION_HISTORY
知道了,UNKNOWN,SEARCH_CONVERSATION_HISTORY
了解了,UNKNOWN,SEARCH_CONVERSATION_HISTORY
清楚了,UNKNOWN,SEARCH_CONVERSATION_HISTORY
懂了,UNKNOWN,SEARCH_CONVERSATION_HISTORY
理解了,UNKNOWN,SEARCH_CONVERSATION_HISTORY
领会了,UNKNOWN,SEARCH_CONVERSATION_HISTORY
好的,UNKNOWN,SEARCH_CONVERSATION_HISTORY
行,UNKNOWN,SEARCH_CONVERSATION_HISTORY
可以,UNKNOWN,SEARCH_CONVERSATION_HISTORY
没问题,UNKNOWN,SEARCH_CONVERSATION_HISTORY
OK,UNKNOWN,SEARCH_CONVERSATION_HISTORY
嗯嗯,UNKNOWN,SEARCH_CONVERSATION_HISTORY
对对,UNKNOWN,SEARCH_CONVERSATION_HISTORY
是的,UNKNOWN,SEARCH_CONVERSATION_HISTORY
没错,UNKNOWN,SEARCH_CONVERSATION_HISTORY
就是这样,UNKNOWN,SEARCH_CONVERSATION_HISTORY
正是如此,UNKNOWN,SEARCH_CONVERSATION_HISTORY
确实,UNKNOWN,SEARCH_CONVERSATION_HISTORY
的确,UNKNOWN,SEARCH_CONVERSATION_HISTORY
诚然,UNKNOWN,SEARCH_CONVERSATION_HISTORY
果然,UNKNOWN,SEARCH_CONVERSATION_HISTORY
果真,UNKNOWN,SEARCH_CONVERSATION_HISTORY
果不其然,UNKNOWN,SEARCH_CONVERSATION_HISTORY
意料之中,UNKNOWN,SEARCH_CONVERSATION_HISTORY
情理之中,UNKNOWN,SEARCH_CONVERSATION_HISTORY
意料之外,UNKNOWN,SEARCH_CONVERSATION_HISTORY
没想到,UNKNOWN,SEARCH_CONVERSATION_HISTORY
想不到,UNKNOWN,SEARCH_CONVERSATION_HISTORY
出乎意料,UNKNOWN,SEARCH_CONVERSATION_HISTORY
竟然,UNKNOWN,SEARCH_CONVERSATION_HISTORY
居然,UNKNOWN,SEARCH_CONVERSATION_HISTORY
竟然如此,UNKNOWN,SEARCH_CONVERSATION_HISTORY
怎么会,UNKNOWN,SEARCH_CONVERSATION_HISTORY
为什么,UNKNOWN,SEARCH_CONVERSATION_HISTORY
怎么回事,UNKNOWN,SEARCH_CONVERSATION_HISTORY
什么情况,UNKNOWN,SEARCH_CONVERSATION_HISTORY
发生了什么,UNKNOWN,SEARCH_CONVERSATION_HISTORY
出了什么问题,UNKNOWN,SEARCH_CONVERSATION_HISTORY
问题出在哪,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里出错了,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不对,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里有问题,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不正常,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里异常,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里奇怪,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里可疑,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不对劲,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不舒服,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不适应,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不习惯,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不方便,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不合适,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不恰当,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不妥,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不当,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不应,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不该,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不好,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不佳,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不良,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不善,UNKNOWN,SEARCH_CONVERSATION_HISTORY
哪里不优,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我看看,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我查查,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我找找,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我搜搜,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我问问,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我打听,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我了解,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我掌握,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我熟悉,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我适应,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我习惯,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我调整,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我修改,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我改正,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我纠正,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我修正,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我修订,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我改善,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我改进,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我提升,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我提高,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我增强,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我加强,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我优化,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我完善,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我补充,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我丰富,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我扩展,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我延伸,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我拓展,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开拓,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开辟,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开发,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我发掘,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我发现,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我探索,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我研究,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我调查,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我考察,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我勘察,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我勘测,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我检测,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我检验,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我测试,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我试验,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我实验,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我验证,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我核实,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我确认,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我确定,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我肯定,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我认定,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我判定,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我判断,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我评估,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我评价,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我评定,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我评审,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我审议,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我审查,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我检查,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我核查,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我审核,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我审批,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我批准,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我同意,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我认可,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我承认,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我接受,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我采纳,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我采用,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我选用,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我选择,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我挑选,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我选取,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我筛选,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我过滤,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我分类,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我归类,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我整理,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我排序,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我排列,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我组织,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我编排,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我安排,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我安置,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我布置,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我配置,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我配备,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我装备,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我准备,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我预备,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我预先,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我事先,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我提前,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我早期,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我初期,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开端,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开头,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我起始,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开始,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我启动,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我发动,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开动,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开启,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我打开,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我展开,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我开展,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我进行,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我执行,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我实施,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我实行,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我落实,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我贯彻,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我完成,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我结束,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我终止,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我停止,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我中断,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我暂停,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我继续,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我恢复,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我重新开始,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我重新,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我再次,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我重复,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我反复,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我多次,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我屡次,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我频繁,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我经常,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我通常,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我一般,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我普遍,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我广泛,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我常见,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我多见,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我常,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我常常,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我时常,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我往往,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我每每,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我总是,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我老是,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我一直,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我始终,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我永远,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我永久,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我长久,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我长期,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我持久,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我持续,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我连续,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我接连,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我不断,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我不绝,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我不停,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我不息,UNKNOWN,SEARCH_CONVERSATION_HISTORY
帮我不休,UNKNOWN,SEARCH_CONVERSATION_HISTORY
现在还有饭吃吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
今晚饭堂还开吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
明天饭堂营业吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
周末图书馆能进去吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
现在校医院还能看病吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
我想打球去哪,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
我不舒服去哪看,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
宿舍没电了怎么办,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
校园卡没钱了怎么办,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
现在能去体育馆吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
饭点过了学校还有吃的吗,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
今天晚上图书馆还能自习吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
下周校医院正常上班吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
我想洗澡去哪,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
宿舍热水怎么用,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
学校哪里能跑步,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
明天体育馆开放吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
现在校园卡还能充值吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
晚上快递点还开吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
周末饭堂几点开,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
今天校车还运行吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
学校哪里能打印资料,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
现在能去操场吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
饭堂哪层比较适合一个人吃饭,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
宿舍断网了找谁处理,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
校园网密码忘了怎么办,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
我想借书去哪里,KNOWLEDGE_QA,SEARCH_PUBLIC_KNOWLEDGE
今晚还能借书吗,KNOWLEDGE_QA,GET_CURRENT_TIME|SEARCH_PUBLIC_KNOWLEDGE
帮我安排今晚的学习计划,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
明天我应该先做什么,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
我明天有什么任务,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
下周哪天比较空,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE
结合我的课程表安排复习,AGENT_TASK,SEARCH_USER_SCHEDULE|SEARCH_GLOBAL_KNOWLEDGE
今晚先写哪门课的作业,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
帮我规划这周的操作系统复习,AGENT_TASK,GET_CURRENT_TIME|SEARCH_GLOBAL_KNOWLEDGE|SEARCH_CONVERSATION_KNOWLEDGE
根据课表和待办安排明天,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
这周怎么准备期末考试,AGENT_TASK,GET_CURRENT_TIME|SEARCH_GLOBAL_KNOWLEDGE
帮我把明天上午排满学习任务,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
看看今天还有哪些作业没做,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO
帮我判断今晚有没有空复习,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
按截止日期整理我的任务,AGENT_TASK,SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
根据我的课程表安排运动时间,AGENT_TASK,SEARCH_USER_SCHEDULE
帮我制定数据库复习节奏,AGENT_TASK,SEARCH_GLOBAL_KNOWLEDGE|SEARCH_CONVERSATION_KNOWLEDGE
明天下午先复习还是先写作业,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
下周考试前每天做什么,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
帮我把待办按优先级排一下,AGENT_TASK,SEARCH_USER_TODO
今晚两小时怎么安排效率最高,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
根据课表找一段空闲时间学习,AGENT_TASK,SEARCH_USER_SCHEDULE
明天的课程和作业怎么安排,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE|SEARCH_USER_TODO
帮我做一份期末复习倒排计划,AGENT_TASK,GET_CURRENT_TIME|SEARCH_GLOBAL_KNOWLEDGE
我下周什么时候适合去运动,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_SCHEDULE
今天晚上该先看哪门课,AGENT_TASK,GET_CURRENT_TIME|SEARCH_GLOBAL_KNOWLEDGE|SEARCH_USER_TODO
帮我安排本周论文和考试复习,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO|SEARCH_GLOBAL_KNOWLEDGE
明天有哪些事情需要提前准备,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO
结合待办看看今天怎么规划,AGENT_TASK,GET_CURRENT_TIME|SEARCH_USER_TODO
帮我拆解一下课程项目任务,AGENT_TASK,SEARCH_CONVERSATION_KNOWLEDGE|SEARCH_GLOBAL_KNOWLEDGE
这个表格里周四上午有课吗,FILE_QA,SEARCH_FILE_CONTENT
刚刚上传的 Excel 里面有哪些课程,FILE_QA,SEARCH_FILE_CONTENT
这份 PDF 里有没有考试安排,FILE_QA,SEARCH_FILE_CONTENT
文件里提到的截止日期有哪些,FILE_QA,SEARCH_FILE_CONTENT
这个 Word 文档主要说了什么,FILE_QA,SEARCH_FILE_CONTENT
刚才那个文件讲了什么,FILE_QA,SEARCH_FILE_CONTENT
